parcelid xcoord_p ycoord_p sqft_p taz_p block_p hh_p stugrd_p stuhgh_p stuuni_p empedu_p empfoo_p empgov_p empind_p empmed_p empofc_p empret_p empsvc_p empoth_p emptot_p parkdy_p parkhr_p ppricdyp pprichrp
6788 2169677.954 206392 13565122 199 2 57 0 0 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0
6789 2206869.893 180503 8703516 59 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6790 2205501.722 189147 15103703 59 0 35 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
6791 2166830.711 223494 4520119 192 0 35 0 0 0 0 0 0 19 0 0 3 0 0 22 0 0 0 0
6792 2167838.445 224503 664422 192 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6793 2167721.347 226197 2456682 193 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6794 2180954.278 200497 284201 203 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6795 2181144.694 200164 223090 203 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6796 2186952.725 200529 719100 43 2 16 0 0 0 0 63 0 0 0 41 13 2 0 119 0 0 0 0
6797 2180126.678 201171 731931 201 8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6798 2167928.721 194227 23012373 210 5 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6799 2161198.829 231844 6592463 194 8 30 0 0 0 0 0 0 0 0 0 0 10 0 10 0 0 0 0
6800 2199211.665 183291 12262650 59 3 98 0 0 0 0 0 0 0 2 0 0 0 2 4 0 0 0 0
6801 2168807.431 232927 17575183 191 0 19 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 0 0
6802 2174823.364 224609 1327261 164 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6803 2178583.429 226268 688728 159 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6804 2163664.877 223363 65485 696 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6805 2185068.392 200982 230769 48 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6806 2184824.259 201461 308145 48 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6807 2178815.55 212343 16839806 187 5 60 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
6808 2184670.743 189648 496075 207 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6809 2185087.936 185319 500183 207 7 2 0 0 0 0 0 0 2 0 0 5 1 0 8 0 0 0 0
6810 2163275.451 232030 289646 194 9 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6811 2153909.28 220077 27954080 696 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6812 2197017.841 183302 15093920 212 2 74 0 0 0 0 0 0 0 6 0 10 4 2 22 0 0 0 0
6813 2201065.424 177562 16292376 59 8 55 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0 0
6814 2207336.133 178442 5672215 59 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6815 2170141.156 230224 246044 191 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6816 2163354.047 214826 1343745 186 6 35 0 0 0 0 0 0 0 0 6 0 0 0 6 0 0 0 0
6817 2165931.087 221282 3183351 192 2 22 0 0 0 0 0 0 35 11 4 0 1 0 51 0 0 0 0
6818 2163767.314 225419 2068127 696 2 6 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0
6819 2160318.346 215505 575722 696 3 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6820 2180030.071 190897 897559 207 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6821 2156405.493 223276 2239058 696 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6822 2154736.595 213120 24320307 696 8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6823 2162107.164 230969 431634 194 5 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6824 2163069.136 235205 503723 194 2 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6825 2159267.92 235368 2039219 155 6 49 0 0 0 0 0 5 0 0 0 0 4 0 9 0 0 0 0
6826 2201464.593 183601 889740 59 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6827 2181381.471 233861 185177 159 6 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6828 2187998.044 204544 4051257 179 5 5 0 0 0 0 0 0 0 28 0 0 4 0 32 0 0 0 0
6829 2162373.977 215403 336384 696 4 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6830 2163440.708 216013 386511 192 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6831 2168049.595 234517 848019 193 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6832 2171522.223 235300 3757919 889 6 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6833 2159142.6 236621 414303 155 3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6834 2173107.45 221122 1402689 766 7 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6835 2166848.432 228007 4310389 193 5 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6836 2180078.69 223289 2086058 173 5 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6837 2177747.625 230848 130534 165 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6838 2178564.824 236441 2500372 167 5 120 0 0 0 0 0 0 0 0 0 10 0 16 26 0 0 0 0
6839 2165727.162 226774 234456 193 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6840 2170390.992 218439 4858638 766 2 45 0 0 0 0 0 0 0 0 3 0 6 0 9 0 0 0 0
6841 2163914.588 236146 2325944 194 0 27 0 0 0 0 0 0 0 0 0 0 73 0 73 0 0 0 0
6842 2162270.57 235212 441813 194 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6843 2177652.448 223017 17569526 164 6 235 0 0 0 0 0 0 0 0 1 11 0 0 12 0 0 0 0
6844 2164174.549 216814 999440 192 0 8 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6845 2174213.165 222565 1139917 164 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6846 2178868.189 220916 28890 173 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6847 2167403.6 232444 1329251 193 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6848 2180798.019 236273 1555958 167 6 0 0 0 0 0 0 0 3 0 5 2 5 10 25 0 0 0 0
6849 2177479.651 230414 1139049 165 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6850 2181022.834 237404 264050 167 9 20 0 0 0 0 0 0 0 0 7 0 0 0 7 0 0 0 0
6851 2180680.896 237013 510367 167 4 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
6852 2181801.63 237430 146683 167 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6853 2171674.382 218453 285132 766 5 6 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
6854 2164048.336 212655 4163224 186 4 9 0 0 0 0 0 0 0 20 0 0 0 0 20 0 0 0 0
6855 2171945.664 215418 8390687 766 7 29 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
6856 2173597.187 213949 5726893 767 7 36 0 0 0 0 0 0 2 0 0 3 2 0 7 0 0 0 0
6857 2171128.458 213218 2511225 766 3 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6858 2179474.476 230020 908725 159 0 26 0 0 0 0 0 0 3 3 0 0 4 0 10 0 0 0 0
6859 2170260.87 225560 6292655 889 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6860 2160912.469 215513 682344 696 7 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6861 2175718.684 230591 1223833 165 8 28 0 0 0 0 0 0 20 0 0 0 1 0 21 0 0 0 0
6862 2176630.06 232166 522577 165 1 10 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0
6863 2176601.476 233856 4074461 170 4 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6864 2177400.456 236777 2265691 170 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6865 2166388.517 230108 336951 193 7 2 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
6866 2167080.777 230045 278460 191 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6867 2163837.768 220263 910457 192 3 21 0 0 0 0 0 0 5 0 0 0 0 0 5 0 0 0 0
6868 2170952.877 212093 337508 185 8 11 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0
6869 2182130.335 236979 91296 159 6 0 0 0 0 0 0 0 0 0 6 10 0 0 16 0 0 0 0
6870 2179371.019 236363 170515 167 9 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6871 2180064.445 235007 82515 167 8 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6872 2179437.184 233832 338389 167 9 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6873 2176759.99 230563 314594 165 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6874 2176332.605 236410 2500809 170 2 43 0 0 0 0 0 0 0 13 4 0 0 0 17 0 0 0 0
6875 2172342.073 208997 4513724 185 2 52 0 0 0 0 0 0 0 0 0 0 5 13 18 0 0 0 0
6876 2164003.663 224501 2299306 696 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6877 2192144.581 189394 3700352 211 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6878 2177106.177 226217 3020934 163 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6879 2173069.823 210021 474519 185 8 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6880 2183670.112 227657 990793 162 4 14 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
6881 2180593.405 233487 349459 159 5 2 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
6882 2180161.434 233120 184506 159 6 7 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0
6883 2181789.28 236373 227726 159 3 6 0 0 0 0 0 9 0 3 0 0 0 0 12 0 0 0 0
6884 2183308.889 237832 221182 159 4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6885 2184301.433 237812 344453 4 3 8 0 0 0 0 0 0 0 0 0 3 0 0 3 0 0 0 0
6886 2184276.107 235618 998652 160 2 22 0 0 0 0 0 0 0 0 0 10 0 0 10 0 0 0 0
6887 2171222.776 210763 871501 185 4 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6888 2171720.159 212137 476231 185 6 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6889 2175610.728 237320 791123 170 4 15 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0
6890 2169083.207 226525 396988 889 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6891 2167515.835 235044 1938233 193 4 0 0 0 0 0 0 0 7 0 0 0 0 0 7 0 0 0 0
6892 2164449.727 218267 2119678 192 6 36 0 0 0 0 13 0 2 5 0 5 3 0 28 0 0 0 0
6893 2175725.245 233048 388173 170 6 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6894 2195269.678 185973 2690278 212 5 20 0 0 0 0 0 0 0 12 0 2 0 0 14 0 0 0 0
6895 2168593.559 227514 2894949 191 3 4 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
6896 2177075.148 231437 105691 165 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6897 2182710.315 207552 1562708 178 4 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6898 2182845.242 218389 595329 174 8 16 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
6899 2178527.853 231512 229176 165 5 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6900 2169790.542 226536 1352260 889 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6901 2166181.967 215909 751063 184 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6902 2177016.018 231863 631393 165 0 17 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0
6903 2175504.307 225974 741643 163 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6904 2170471.131 210663 277343 185 8 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6905 2172408.734 212264 504927 185 2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6906 2172060.535 210796 470479 185 2 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6907 2204307.049 178230 14601249 59 7 8 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
6908 2197564.197 177119 262356 59 9 0 0 0 0 0 0 0 0 0 0 0 10 0 10 0 0 0 0
6909 2196807.128 177879 228671 59 8 0 0 0 0 0 0 0 0 10 0 0 0 0 10 0 0 0 0
6910 2175563.735 197723 4927651 205 2 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6911 2183813.931 201360 702832 48 2 11 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
6912 2187245.891 202397 4497048 48 0 78 0 0 0 0 151 0 1 0 12 62 4 0 230 0 0 0 0
6913 2186836.714 199274 469132 43 4 8 0 0 0 0 0 0 0 8 0 0 0 0 8 0 0 0 0
6914 2168033.854 220210 7142730 184 4 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6915 2164131.407 219037 124037 192 7 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6916 2178410.095 237402 135754 167 4 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6917 2178212.728 226099 387370 163 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6918 2171331.051 217119 764255 766 6 21 0 0 0 0 0 0 0 0 0 0 1 3 4 0 0 0 0
6919 2180866.431 197483 293621 205 1 20 0 0 0 0 0 0 0 0 0 1 7 0 8 0 0 0 0
6920 2183095.143 201410 901096 178 6 13 0 0 0 0 0 0 0 0 7 0 0 0 7 0 0 0 0
6921 2179828.392 225032 384323 164 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6922 2186835.038 230786 528709 10 5 20 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
6923 2186128.42 234819 265077 161 7 1 0 0 0 0 0 0 0 0 1 0 50 0 51 0 0 0 0
6924 2183445.847 221741 4029436 174 9 123 0 0 0 0 0 0 0 0 0 0 9 0 9 0 0 0 0
6925 2184479.14 234716 500290 161 2 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6926 2174584.071 193213 862516 205 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6927 2180247.805 202583 2753850 201 7 16 0 0 0 0 4 0 0 0 0 7 1 0 12 0 0 0 0
6928 2176901.653 194370 5413745 205 6 23 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0 0 0
6929 2162154.411 210155 422055 197 1 5 0 0 0 0 0 0 28 0 0 0 0 0 28 0 0 0 0
6930 2178558.05 206328 325756 201 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6931 2180506.177 206666 935927 187 2 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6932 2177470.274 205817 26705540 201 4 175 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
6933 2180080.832 200128 942025 202 1 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6934 2182849.261 214225 7230897 181 1 47 0 0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0
6935 2165266.375 192356 714402 210 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6936 2188849.027 203006 1101892 179 1 2 0 0 0 0 0 0 0 0 0 0 2 4 6 0 0 0 0
6937 2181675.507 221275 270747 173 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6938 2188435.213 225914 2606068 11 0 4 0 0 0 0 0 0 0 9 0 0 0 0 9 0 0 0 0
6939 2180149.048 232773 62636 159 9 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6940 2179415.614 209056 326065 187 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6941 2169150.698 198159 11072434 210 9 85 0 0 0 0 0 0 0 0 0 0 0 7 7 0 0 0 0
6942 2181670.644 200258 612874 203 3 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6943 2178610.155 206721 577293 201 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6944 2186880.717 199884 261584 43 5 3 0 0 0 25 0 0 0 0 0 0 0 0 25 0 0 0 0
6945 2184372.376 201067 424313 48 9 4 0 0 0 0 0 0 0 0 0 8 0 0 8 0 0 0 0
6946 2155905.313 206935 414845 197 5 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6947 2180842.035 234140 100413 159 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6948 2178292.111 232854 320327 167 5 57 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0
6949 2178730.106 232789 142973 167 4 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6950 2179088.779 234035 453170 167 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6951 2179384.665 235778 209388 167 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6952 2178739.689 235035 261995 167 2 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6953 2179730.416 234981 87525 167 9 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6954 2180180.262 234484 155158 167 6 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6955 2180309.024 234028 69114 167 7 5 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
6956 2182736.197 196949 180169 203 1 8 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
6957 2187137.497 196526 338491 43 5 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6958 2159033.249 193212 432323 196 9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6959 2185100.718 195207 270596 43 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6960 2179075.753 193051 778729 207 7 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6961 2181715.525 189744 2758264 207 2 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6962 2156720.876 205032 525654 197 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6963 2172762.408 205338 1347575 199 5 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6964 2181892.017 205301 12507312 178 1 94 609 0 0 167 3 0 0 0 0 0 3 0 173 0 0 0 0
6965 2170236.172 202821 12408000 199 6 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6966 2180377.743 237521 156140 167 0 3 0 0 0 0 0 0 0 0 0 0 0 14 14 0 0 0 0
6967 2179368.235 234596 94321 167 4 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6968 2180200.088 235782 260933 167 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6969 2180399.494 235023 77482 167 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6970 2183259.269 237216 242904 159 2 0 0 0 0 0 0 4 0 50 20 3 10 0 87 0 0 0 0
6971 2183727.797 236222 2365597 160 1 40 0 0 0 0 0 0 0 0 3 4 0 0 7 0 0 0 0
6972 2188549.561 236681 235520 4 0 15 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
6973 2188340.094 233139 230547 4 9 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6974 2181576.455 225630 555185 162 8 17 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6975 2182460.272 225473 663823 162 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6976 2187587.224 227432 1824544 9 9 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6977 2182388.461 218453 652012 174 2 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6978 2185084.159 222459 319515 142 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6979 2187529.727 212473 4077726 180 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6980 2182451.72 194998 1750029 43 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6981 2183563.306 189244 1108455 207 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6982 2178369.577 194262 2676829 205 3 93 0 0 0 0 0 0 7 0 0 2 0 0 9 0 0 0 0
6983 2184390.616 202011 578406 48 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6984 2185300.575 203025 1469336 48 7 33 0 0 0 47 0 0 0 0 0 0 0 0 47 0 0 0 0
6985 2187831.499 200600 396774 43 7 12 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
6986 2171632.226 206213 995257 199 3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6987 2178302.082 234294 1315707 167 3 103 0 0 0 0 0 0 2 0 1 0 0 0 3 0 0 0 0
6988 2180634.501 234256 62778 159 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6989 2179181.517 231486 398339 165 4 5 0 0 0 0 0 0 0 112 0 0 0 0 112 0 0 0 0
6990 2181546.591 237790 113823 167 8 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
6991 2180371.077 234710 138059 167 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6992 2180737.714 235037 85142 167 6 3 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0
6993 2180642.661 234789 82166 167 0 3 0 0 0 0 1 0 0 0 0 4 1 0 6 0 0 0 0
6994 2182079.176 236046 68910 159 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6995 2181819.347 234318 181315 159 4 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6996 2184613.258 235307 262278 161 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6997 2186405.988 236490 443393 4 5 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6998 2185496.603 234404 394157 161 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6999 2187537.233 231676 833615 10 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7000 2181818.666 219619 822165 173 1 25 0 0 0 0 0 0 0 0 0 0 0 5 5 0 0 0 0
7001 2182636.128 226465 880997 162 5 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7002 2184600.787 225453 884990 162 0 21 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 0 0
7003 2172378.552 220295 491496 766 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7004 2175510.635 216103 539200 182 6 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7005 2172068.36 212220 444903 185 5 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7006 2179092.346 237679 64030 167 1 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7007 2171158.569 230230 10372297 889 6 26 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
7008 2173360.452 228728 11399148 890 6 57 0 0 0 0 0 0 210 0 9 20 8 10 257 0 0 0 0
7009 2172619.528 222676 3745216 776 9 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7010 2170379.365 221577 2497098 775 9 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7011 2179725.614 196120 818472 205 0 1 0 801 0 42 0 5 0 0 0 0 0 0 47 0 0 0 0
7012 2173295.827 198909 313138 205 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7013 2180330.847 205475 1426768 187 8 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7014 2181768.113 198560 2403193 203 5 39 0 0 0 0 0 0 4 4 4 17 2 4 35 0 0 0 0
7015 2188124.5 198976 4133741 43 1 6 0 0 0 0 45 0 1100 0 0 0 0 0 1145 0 0 0 0
7016 2185615.685 207100 2523145 179 5 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7017 2160836.13 236281 3331790 155 4 39 0 0 0 0 2 0 0 10 0 12 0 0 24 0 0 0 0
7018 2160154.122 234766 658607 155 3 33 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 0
7019 2157557.22 229578 29059965 155 4 90 279 0 0 35 0 14 0 0 5 0 2 0 56 0 0 0 0
7020 2163257.986 233218 390608 194 8 2 0 0 0 0 14 0 0 0 0 0 0 0 14 0 0 0 0
7021 2187318.548 217452 6692116 142 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7022 2186284.296 208564 463588 179 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7023 2187629.644 206900 7541850 179 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7024 2185639.943 236180 2438566 4 3 25 0 0 0 0 42 0 0 21 16 17 15 2 113 0 0 0 0
7025 2178636.472 231201 209121 165 7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7026 2184470.401 223868 2300369 174 0 21 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 0 0
7027 2187128.666 237795 295361 4 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7028 2181599.103 194482 2258000 697 8 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7029 2182533.867 198691 2257231 203 9 21 0 0 0 0 0 19 0 0 4 0 0 0 23 0 0 0 0
7030 2181021.071 193801 4396526 697 9 31 0 0 0 42 0 5 0 54 4 0 0 0 105 0 0 0 0
7031 2177545.937 211026 3056259 187 8 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7032 2195578.154 180675 2120301 211 2 11 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0
7033 2199944.53 189239 486986 59 5 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7034 2204759.976 180901 3117578 59 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7035 2197695.93 178549 4546362 59 9 25 0 0 0 0 0 0 4 0 6 0 0 0 10 0 0 0 0
7036 2162022.77 234301 511618 194 9 20 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0
7037 2162541.931 233664 326173 194 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
