ID LINKS XCOORD_P YCOORD_P
15676 3 2188712 246501
22857 3 2188989 245473
22858 1 2189087 245943
22861 3 2188465 245433
22792 3 2188831 247306
15301 3 2186421 248803
15372 2 2187325 249698
15910 4 2186947 251042
15890 4 2187245 251575
15922 4 2186767 250716
23848 3 2186732 253301
23875 1 2187102 253139
24004 3 2187017 252425
23958 4 2186455 252676
24078 3 2187044 252025
24079 4 2186867 252111
24116 3 2186719 251812
24282 1 2186748 251128
24288 3 2185872 251005
24274 3 2185910 251092
24259 3 2185469 251180
24291 3 2185393 251005
24303 1 2188158 250905
24262 3 2188261 251128
24320 3 2187460 250820
24216 4 2187684 251371
16631 3 2187259 250494
16630 4 2187640 250450
24246 3 2188047 251210
24430 2 2187199 249704
24431 3 2186746 249904
23957 4 2187144 252696
23899 4 2186597 252986
26906 2 2187144 250246
26907 3 2186772 250396
24060 3 2185899 252170
15947 4 2186439 250041
15089 2 2185813 248849
15369 3 2185804 248802
15969 3 2185257 249533
15977 4 2186035 249186
15968 4 2186233 249591
15978 3 2185855 249279
16280 3 2185669 249358
24321 4 2185804 250833
24298 3 2185477 250969
24370 4 2185628 250398
24387 3 2185955 250255
24426 3 2185776 249792
24414 4 2185431 249946
24464 3 2186488 249477
24444 3 2186631 249652
24441 3 2186035 249681
24585 2 2185428 248730
27395 3 2185842 249763
15932 4 2186631 250468
24583 1 2185379 248813
24560 3 2184753 248812
24622 1 2184538 248312
24561 1 2184797 248922
15972 3 2185428 249462
24523 1 2185311 249180
24340 3 2185359 250691
24341 3 2184969 250856
24403 4 2185136 250075
24363 3 2185337 250527
24404 1 2184683 250271
26880 1 2184998 250943
26881 1 2184925 250757
15046 2 2186012 248745
15088 2 2185996 248800
15302 3 2186296 248805
16284 2 2185776 248667
16283 2 2185926 248977
16364 2 2186414 248530
15990 2 2186308 248784
16365 2 2186190 248972
24601 1 2186097 248549
16231 2 2186006 249138
24487 1 2186897 249294
24391 3 2186166 250159
26908 3 2186574 249980
24434 3 2185968 249709
24454 1 2186793 249584
23788 4 2185906 253669
23842 4 2185768 253355
23809 3 2185341 253541
23892 4 2185629 253038
23927 4 2186041 252859
23989 4 2185911 252545
23954 4 2185491 252731
24025 3 2185344 252409
24032 4 2186314 252358
24049 4 2184785 252241
23984 4 2184929 252596
24194 4 2185608 251501
24227 3 2186010 251330
24026 3 2185253 252449
27392 2 2185049 252542
24053 3 2185755 252234
27393 2 2185530 252331
24138 4 2184962 251788
24139 3 2185103 252105
24108 4 2184640 251924
27757 2 2184953 252173
27759 2 2184809 251852
24239 3 2184824 251466
27758 2 2184667 251534
27396 2 2185218 252368
23776 3 2185433 253742
23830 3 2185303 253454
23873 3 2185179 253169
23918 3 2185067 252917
23874 3 2185203 253227
23921 3 2185053 252884
27755 2 2184712 253537
24076 3 2186173 252051
24088 3 2186302 251994
23777 3 2186268 253727
23787 3 2186397 253669
23820 3 2186318 253487
23868 4 2186179 253169
24398 3 2188098 250071
24399 1 2188251 250367
24460 3 2188557 249503
24461 3 2189064 250279
24498 3 2187751 249217
24553 3 2187973 248803
24603 1 2187589 248418
26816 1 2187291 249847
24420 1 2188004 249870
22761 3 2189197 248805
22762 1 2188693 249038
25269 2 2188708 249420
24477 1 2188487 249342
26679 2 2189118 250246
27567 1 2189327 250688
15829 3 2188065 253289
15823 3 2188150 253471
15862 3 2187708 252536
15852 3 2187835 252806
15820 3 2188206 253588
23930 3 2188428 252825
15839 3 2187944 253040
23976 4 2188319 252595
23967 3 2188926 252607
15865 3 2187670 252456
23975 4 2187315 252613
24011 3 2188736 252413
24017 3 2188775 252399
23968 3 2188884 252629
24035 4 2188195 252325
24072 3 2188062 252051
24113 3 2188477 251865
24191 3 2188309 251478
24169 3 2188036 251596
15876 3 2187405 251893
15870 3 2187581 252262
15879 3 2187387 251857
24151 4 2187858 251700
24070 3 2188029 252065
24232 3 2187879 251285
23803 3 2187497 253543
23897 3 2187569 253147
15841 3 2187923 252996
24069 3 2188787 252060
24059 4 2188609 252139
24131 3 2188663 251786
24198 1 2188351 251456
32617 1 2190226 254189
32625 3 2188856 254070
32626 2 2188730 254120
3601 3 2184156 259626
3572 4 2184444 260298
4127 2 2182992 259901
3577 3 2182394 260170
4559 3 2180410 259759
4628 3 2179761 260053
10849 4 2187108 259968
10820 4 2187208 260195
10828 4 2186696 260133
10850 3 2188820 259956
10819 3 2188923 260175
10857 4 2185003 259956
10721 3 2185451 260975
10836 3 2184796 260086
10866 3 2186596 259903
10809 3 2186309 260301
10867 3 2188788 259883
10823 4 2188157 260158
10873 3 2187971 259862
10840 4 2187607 260019
10874 4 2181301 259911
10824 4 2180610 260215
10877 3 2188016 259840
10879 4 2187498 259811
10880 3 2185205 259834
10726 3 2185667 260879
10897 3 2181233 259758
10846 4 2180545 260062
10898 3 2181700 259739
3571 3 2181974 260349
13595 2 2181345 260010
13975 2 2180480 259916
14050 2 2184117 259644
14051 2 2184011 260098
14052 2 2184408 260320
14563 3 2185985 259949
14562 3 2185884 260724
14564 3 2186078 259961
14565 3 2186066 260022
15761 4 2184830 255834
15756 4 2184416 256021
11891 4 2184647 259160
16295 2 2184308 259307
23083 3 2184385 258547
23096 3 2184505 258475
23141 3 2184379 258194
23202 4 2184661 257708
23183 3 2184243 257887
23255 4 2184528 257405
23220 4 2184114 257587
23299 4 2184393 257102
23317 4 2184810 256915
23360 4 2184681 256616
23336 4 2184266 256799
23400 4 2184545 256313
23401 4 2184131 256495
23512 4 2184695 255524
23513 5 2184283 255710
23551 4 2184565 255228
23531 4 2184148 255404
23602 4 2184439 254932
23625 3 2184853 254746
23681 3 2184721 254443
23648 4 2184303 254629
15725 4 2183053 257328
14560 2 2185310 259769
10912 3 2186943 259585
23585 5 2184980 255035
16409 2 2183746 256318
23275 4 2183981 257281
15690 3 2183793 258812
31707 2 2183742 263775
3737 3 2185279 264789
15737 3 2182427 256956
15738 3 2182147 257118
15788 3 2181987 254900
15779 3 2182122 255207
16222 2 2181255 257592
15740 4 2182788 256751
15732 3 2182932 257065
23266 3 2182238 257330
23267 1 2181440 257677
23312 4 2183849 256981
23293 4 2183470 257146
23283 3 2182548 257237
16912 4 2182500 257936
26673 2 2181500 258373
16676 3 2182124 255742
26957 3 2181992 257095
26958 3 2180404 256355
16960 3 2182053 255610
26959 3 2180393 255824
26962 3 2181323 256482
26964 2 2179813 256599
23297 4 2180075 257176
16911 4 2182368 257629
27614 3 2181911 257830
27616 1 2182014 258082
27770 2 2182344 254746
27803 2 2183406 256996
15810 3 2181870 254542
15769 3 2182258 255535
23605 3 2180998 254926
23574 3 2180494 255148
23647 3 2180893 254677
23608 4 2180382 254899
23690 3 2180598 254431
26961 3 2181264 256234
23575 1 2179986 255373
23649 3 2180090 254653
23622 3 2179733 254814
27768 2 2180438 255023
26960 1 2179857 255926
27769 2 2180943 254798
27888 2 2181731 254312
23670 3 2181205 254538
27889 2 2181834 254560
26963 2 2181474 256185
4560 3 2181097 259451
4558 3 2180731 259616
16416 2 2180960 257710
15711 4 2180417 257932
22979 3 2180980 259188
10940 3 2180619 259353
23006 4 2180909 259027
23063 4 2180756 258695
16909 3 2180236 258931
23102 3 2181284 258466
23094 3 2181158 258519
23113 4 2180620 258388
23078 3 2180128 258614
23138 4 2180558 258246
23104 4 2180060 258471
23148 4 2181149 258163
15709 4 2179918 258150
23169 2 2181087 258002
23210 3 2179820 257698
23244 4 2180231 257512
23305 1 2180363 257054
27039 2 2179997 257197
23279 1 2180709 257293
23256 2 2180381 257444
23008 3 2180041 259017
23087 3 2179846 258565
27791 2 2179979 258868
23166 1 2181437 258037
27615 1 2181710 257926
10962 4 2181305 258852
23071 1 2181732 258662
13976 2 2181168 259612
15749 4 2183211 256554
16424 2 2182836 256726
23328 4 2183338 256843
23329 1 2183013 256986
23501 4 2183727 255582
23547 4 2183595 255276
23548 4 2183180 255458
23549 3 2182747 255277
23503 3 2182883 255584
23598 4 2183465 254976
23571 4 2183051 255155
23645 4 2183330 254670
23609 4 2182918 254852
23694 4 2183197 254370
27763 2 2183268 254531
27775 2 2183248 255615
27777 2 2183663 255433
27782 2 2183027 255523
27783 2 2183298 256140
23417 3 2183154 256204
23471 4 2183313 255761
27784 2 2183163 255826
27824 2 2183141 256386
15747 3 2182646 256434
23643 4 2182488 254682
23599 4 2182618 254985
23665 4 2182786 254549
27771 2 2182480 255046
27890 2 2182170 255185
15766 3 2182302 255641
23418 3 2183073 256240
27891 2 2182703 256409
23451 3 2183015 255887
23576 4 2184015 255104
23619 4 2183886 254805
23673 4 2183747 254487
27762 2 2183685 254345
27776 2 2184080 255247
15757 4 2184004 256203
23449 5 2183866 255893
23450 4 2183451 256072
27787 2 2183875 256606
23346 4 2183716 256678
27797 2 2183784 256831
27827 2 2183519 256225
15748 4 2183590 256386
27792 2 2183651 256525
27793 2 2183273 256697
27826 3 2184348 255860
28561 3 2184118 255782
28563 4 2184156 255866
28628 4 2184177 255913
28627 3 2184207 255884
28630 4 2184105 255887
28632 4 2184133 255818
28633 3 2184184 255815
28634 3 2184109 255844
28635 3 2184063 255869
28631 3 2184084 255898
28637 3 2184135 255917
27825 3 2183933 256043
28636 3 2184093 255931
28562 3 2184204 255844
28629 1 2184186 255932
27800 2 2184198 256645
3967 2 2183731 259576
4170 2 2183160 259826
15722 4 2183188 257635
15723 3 2183321 257935
16425 2 2183463 258165
23112 3 2184000 258355
23065 3 2184133 258658
27892 2 2183092 257310
27893 2 2183230 257617
28640 2 2182050 258191
28641 3 2182155 258483
28650 3 2183085 259029
28651 1 2183309 259078
28654 3 2182971 258722
28655 3 2183347 258790
28656 3 2182498 258253
28662 3 2182830 258328
28653 2 2182877 258503
28665 3 2183115 258253
28666 2 2183339 258761
28670 3 2182597 258261
28671 1 2182636 258588
23215 3 2182798 257803
23239 4 2182665 257500
28657 3 2182580 258173
28658 3 2182627 258232
28659 3 2182564 257907
28661 3 2182566 258053
28639 1 2182041 258151
28660 2 2182569 257958
28638 2 2182515 257983
28663 3 2183058 258231
28664 2 2183062 258180
28667 3 2183130 258195
28668 1 2183193 258167
28642 2 2182634 258872
28648 3 2182958 259231
28646 3 2183028 259436
28649 2 2182951 259344
28643 2 2182784 258888
28652 3 2183044 258945
28644 3 2182861 259009
28645 1 2182872 259067
28647 1 2183019 259487
4126 2 2183097 259855
23199 4 2183738 257752
23249 4 2183609 257449
27894 2 2183360 257917
3966 2 2184001 259447
3600 4 2184064 259418
23056 3 2183992 258726
28669 1 2183430 258929
23057 1 2184129 259113
16426 2 2184025 259436
31902 4 2180395 262462
31903 3 2180395 262496
3563 4 2181578 260521
10657 3 2181258 261662
10658 2 2182188 262229
10705 5 2181854 261160
10696 3 2182527 261274
13978 2 2182056 261070
2401 3 2182263 263126
31845 4 2263216 265358
10089 4 2263118 265410
31792 3 2182726 262330
3557 3 2180878 260840
3550 4 2180472 261022
3980 2 2179856 261360
10789 4 2180731 260493
10766 3 2180316 260683
14114 4 2180714 261534
14115 3 2180809 261593
14118 2 2180828 261535
3551 4 2180094 261184
10743 3 2179950 260844
13974 2 2179711 260285
14059 1 2179832 260206
12004 1 2180392 261783
10654 3 2180191 261847
10749 3 2181692 260787
10827 3 2181421 260185
10742 3 2181716 260839
12154 2 2181107 261023
12195 2 2181548 260459
14117 3 2180950 261659
14116 3 2180896 261633
14119 2 2180971 261583
10339 3 2180281 265527
10311 3 2180890 265718
10352 3 2180824 265338
10376 3 2180940 265085
10391 3 2180193 264857
13659 3 2179820 265186
13660 1 2179578 265133
10392 1 2180393 264982
10372 3 2181224 265097
10373 1 2181252 265327
10363 3 2181774 265207
10416 1 2181206 264639
10695 3 2182551 261263
10644 3 2182751 261731
10706 3 2182821 261145
10660 3 2183024 261616
10764 3 2182621 260681
10745 3 2182321 260814
10776 4 2182140 260601
10738 3 2182252 260846
10794 3 2182512 260437
3574 3 2182025 260328
10777 1 2182023 260652
10746 3 2182371 260931
13977 2 2182471 261153
10739 1 2182069 260932
33105 1 2199680 274226
33102 2 2199504 274161
10645 1 2182854 261961
10650 2 2183048 261664
10651 1 2183133 261861
2402 3 2182802 263380
3357 4 2221494 317587
31759 2 2182401 263175
31846 4 2263158 265489
12945 2 2263367 265973
10894 3 2187002 259724
10932 3 2186852 259384
15782 4 2186548 255068
16293 2 2187188 258047
15706 3 2186864 258186
22966 4 2187236 259216
22995 4 2187145 259015
22969 4 2186766 259183
23040 3 2187054 258807
23041 3 2186681 258968
23093 4 2186993 258479
23060 4 2186575 258679
23254 4 2187013 257387
23221 3 2186623 257562
23300 4 2186893 257084
23274 4 2186487 257259
23303 3 2187830 257029
23260 4 2187897 257353
23309 4 2188696 256944
16191 3 2188882 257361
23286 3 2188428 257139
23313 4 2186355 256956
23290 4 2185946 257139
23315 4 2187259 256926
23280 3 2187389 257222
23327 4 2185811 256835
23304 4 2185360 257036
23354 4 2187127 256623
23335 4 2186757 256777
23398 4 2186991 256327
23377 4 2186625 256481
23435 3 2186949 255970
23433 3 2186853 256013
23480 4 2186825 255675
23522 4 2187267 255467
23563 4 2187138 255164
23535 4 2186693 255368
23654 3 2186873 254561
23684 3 2187224 254400
27394 2 2186849 256985
27767 2 2186425 257117
27821 2 2185879 256985
27828 2 2184878 257069
27832 2 2186926 256170
27833 2 2185292 256890
15712 4 2187657 257832
27780 2 2186292 255725
27845 2 2186728 259088
23389 4 2186087 256353
15772 3 2185689 255448
15765 4 2185245 255648
23368 4 2185669 256536
23340 4 2185222 256733
23411 4 2185516 256247
23431 4 2185951 256050
23470 4 2185819 255751
23442 4 2185380 255944
23499 4 2186224 255572
23541 4 2185112 255342
15783 4 2186092 255269
23646 4 2185818 254651
23610 4 2185413 254827
23695 4 2185685 254352
23666 4 2185280 254524
23596 4 2185956 254969
26966 3 2185653 255098
16223 3 2185794 255401
27781 2 2186758 255514
28558 3 2184947 255413
23629 3 2184841 254721
23709 3 2185142 254210
23687 3 2184709 254414
28559 3 2184751 255142
28560 3 2184951 255235
23567 3 2185551 255141
23382 4 2185092 256433
23424 4 2184960 256130
27801 2 2185027 256284
27823 2 2184762 255681
27798 2 2184613 256466
27799 2 2185451 256101
23621 4 2186413 254765
23677 4 2186275 254447
23652 3 2186825 254583
23347 4 2186225 256653
23419 4 2186489 256174
23448 4 2186357 255875
27819 2 2186287 256799
27033 2 2186513 256222
27834 2 2186557 256324
27802 2 2185887 255901
27829 2 2185749 256689
27831 2 2186158 256507
10952 1 2185632 259178
10953 3 2185791 259536
15695 3 2185782 258663
15691 3 2185566 258759
16294 2 2186191 258480
15699 4 2186017 258562
23019 3 2185643 258935
22978 3 2185734 259150
15707 4 2186446 258365
23111 3 2184785 258349
15688 4 2185064 258981
23208 4 2185622 257642
23174 3 2185746 257920
23247 5 2186082 257438
23261 4 2185490 257339
23149 3 2185331 258106
27786 2 2185946 258391
23121 3 2184902 258296
23209 1 2185357 257811
23230 4 2185078 257522
23282 4 2184943 257219
27820 2 2185010 257368
27822 2 2185425 257186
23009 1 2185235 259376
23020 1 2185513 258988
23154 4 2186317 258059
23155 3 2185887 258245
23197 3 2186184 257752
28687 1 2185872 257899
27766 2 2186014 257288
23172 1 2186611 257923
27785 2 2186375 258201
14566 3 2186536 259531
22952 3 2186355 259344
22949 3 2186118 259440
11892 3 2185887 259511
22992 3 2185953 259053
23028 3 2186152 258869
14567 1 2186481 259687
28686 1 2186734 259445
14568 3 2186537 259469
28685 1 2186525 259436
15794 3 2188006 254788
16195 3 2188306 255019
23361 3 2188013 256583
23334 3 2188149 256889
23378 3 2188302 256454
23516 3 2188054 255484
23462 3 2188187 255779
23517 3 2187865 255566
23468 3 2187406 255770
15773 3 2189043 255404
23485 4 2188547 255622
16665 3 2188412 255333
23545 4 2187733 255274
15804 3 2188619 254469
16624 4 2187840 254503
16698 3 2188343 255347
27794 2 2188040 256936
15795 4 2187462 254656
15796 3 2187573 254621
16621 4 2187597 254960
23707 3 2187705 254192
23692 3 2187335 254353
23572 2 2188111 255116
23595 2 2188040 254952
27835 2 2187665 255113
23339 4 2187665 256736
23381 3 2187529 256433
23420 4 2187400 256134
26973 2 2187589 255688
27949 3 2187526 256077
27950 1 2187501 256193
23453 3 2187264 255831
27830 2 2187347 256013
27591 2 2187206 256799
16988 3 2187670 256008
16713 2 2187760 255965
16714 2 2187697 256060
23348 3 2187908 256629
23349 1 2187955 256808
27592 2 2187615 256620
15805 3 2188775 254805
16192 4 2188878 255024
16306 3 2188632 255077
15063 4 2188914 255104
16697 3 2188445 254948
16281 3 2188450 255064
16699 3 2188533 255160
16282 3 2188563 255076
16193 2 2188896 255064
16289 2 2188834 254929
23342 4 2188590 256689
23410 4 2188812 256228
23384 4 2188458 256386
23427 3 2188322 256083
23440 4 2188680 255925
23333 3 2188446 256775
10901 3 2188439 259654
10925 3 2188354 259439
10902 4 2187877 259643
16190 4 2188539 257537
15720 4 2187921 257707
22961 3 2188254 259234
10924 4 2187785 259446
22991 3 2188171 259037
22960 4 2187700 259248
23031 3 2188086 258847
23044 3 2187123 258774
23097 4 2187906 258442
23098 3 2187998 258646
23075 3 2187537 258592
23115 4 2188186 258306
23117 4 2187402 258296
11958 4 2188504 259018
23133 2 2188489 258180
26780 3 2188819 258878
15713 4 2187269 258011
23147 3 2187789 258135
23226 4 2187521 257522
23227 3 2187128 257693
27034 2 2187248 257967
10909 4 2187413 259614
10929 4 2187321 259417
22990 4 2187612 259047
23030 4 2187523 258850
23062 3 2187432 258638
27846 2 2187104 258920
10883 3 2187031 259786
27789 2 2187736 258757
27788 2 2188042 258745
16292 2 2189056 257224
23181 1 2188730 257993
10918 4 2188692 259532
10928 3 2188968 259407
22950 3 2189034 259375
26779 3 2188218 259150
3508 3 2189052 262986
3509 4 2188839 263075
3666 2 2185337 262237
3678 3 2186825 263388
3735 2 2187272 263668
3496 4 2187301 263730
4003 2 2186650 263940
10524 3 2186895 263214
10541 3 2187469 262959
10534 3 2187123 263124
10543 3 2188415 262905
3501 4 2188544 263200
10526 4 2187805 263180
10546 3 2187667 262870
10581 2 2186406 262555
10582 4 2188571 262469
10677 3 2187034 261373
10666 3 2186749 261502
10735 3 2187009 260808
10713 3 2186540 261020
10771 4 2186912 260589
10740 3 2186446 260801
10803 4 2186811 260366
3495 4 2187935 263469
10703 4 2187611 261115
3573 3 2184862 261240
10684 1 2186227 261319
10655 3 2186479 261623
14561 3 2185772 260832
10708 3 2185238 261072
10733 3 2185129 260838
10734 1 2184804 260985
10767 3 2185031 260619
10768 1 2184749 260744
10796 3 2184937 260407
10797 1 2184652 260536
10773 3 2186337 260578
10779 3 2186412 260542
10656 1 2186054 261628
3982 3 2185558 265093
3983 3 2185629 265232
4002 2 2185913 264397
2363 3 2185399 264710
4374 3 2185802 265335
2364 3 2185368 264880
4172 2 2186397 264098
4169 2 2186593 263976
4171 2 2186446 264069
10570 4 2188279 262598
10558 3 2188024 262712
10619 3 2188014 262003
10596 3 2188147 262302
10626 4 2188312 261874
10659 4 2188176 261578
10640 3 2187885 261707
10648 3 2188816 261648
10680 4 2188684 261349
10717 4 2187923 260979
10707 4 2188554 261053
10744 4 2188422 260757
10783 4 2188289 260461
10760 4 2187794 260683
