PARCELID	DELTSPUW	SHADPEMP	DELTSPUS	SHADPK12	DELTSPUU	SHADPUNI
395	-0.068399	1.485306	-7.549609	0.000000	0.000000	-260.485677
396	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
397	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
398	-0.593173	0.395796	-6.684612	0.000000	-4.605170	-290.239364
399	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
400	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
401	-0.102966	0.166398	-7.377759	0.000000	0.000000	-261.597666
402	-1.941868	-99.383518	-5.703782	0.000000	-5.298317	-289.117278
403	0.178395	-37.575555	-4.605170	0.000000	0.000000	-60.280645
404	0.178395	-37.575555	-4.605170	0.000000	0.000000	-60.280645
405	-5.991465	-174.103885	-5.298317	0.000000	0.000000	-255.895009
406	-0.354098	2.502945	-7.824046	0.000000	-5.298317	-292.756969
407	0.169843	1.296051	-7.824046	0.000000	-5.298317	-292.756969
408	0.483501	0.828097	-7.824046	0.000000	-5.298317	-292.756969
409	-1.040258	-41.645950	-7.313220	0.000000	0.000000	-260.724323
410	-1.429839	-70.055160	-7.170120	0.000000	-4.605170	-263.838084
411	-1.429839	-70.055160	-7.170120	0.000000	-4.605170	-263.838084
412	-1.329782	-134.509063	-7.438384	0.000000	0.000000	-67.964304
413	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
414	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
415	-0.385320	-1.631593	-7.170120	0.000000	0.000000	-78.595967
416	-0.584018	-66.595308	-7.783224	0.000000	0.000000	-88.325924
417	-0.002989	0.843150	-7.783224	0.000000	0.000000	-88.325924
418	0.221178	2.542731	-7.783224	0.000000	0.000000	-88.325924
419	-0.584018	-66.595308	-7.783224	0.000000	0.000000	-88.325924
420	-0.584018	-66.595308	-7.783224	0.000000	0.000000	-88.325924
421	0.137928	-0.917353	-7.824046	0.000000	0.000000	-71.935071
422	0.766537	-1.140006	-8.039157	0.000000	-4.605170	-262.109617
423	0.361071	1.616534	-7.824046	0.000000	0.000000	-71.935071
424	0.137928	-0.917353	-7.824046	0.000000	0.000000	-71.935071
425	0.091738	1.565238	-7.824046	0.000000	0.000000	-71.935071
426	0.405717	-24.970929	-6.684612	0.000000	-5.298317	-71.781337
427	0.405717	-24.970929	-6.684612	0.000000	-5.298317	-71.781337
428	-1.134728	-76.203959	-7.313220	0.000000	-4.605170	-265.704186
429	-1.134728	-76.203959	-7.313220	0.000000	-4.605170	-265.704186
430	0.137928	-0.917353	-7.824046	0.000000	0.000000	-71.935071
431	-0.252033	0.284958	-7.824046	0.000000	0.000000	-71.935071
432	0.000000	0.000000	-7.377759	0.000000	0.000000	-157.633573
433	0.896835	-0.404851	-5.703782	0.000000	-4.605170	-69.363151
434	0.203687	-0.796237	-5.703782	0.000000	-4.605170	-69.363151
435	0.208220	0.746088	-6.551080	0.000000	-4.605170	-65.648954
436	-0.270152	-0.747417	-6.551080	0.000000	-4.605170	-65.648954
437	-0.584018	-66.595308	-7.783224	0.000000	0.000000	-88.325924
438	-0.553920	-71.989908	-7.696213	0.000000	-4.605170	-79.628437
439	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
440	0.041345	2.266253	-7.740664	0.000000	-4.605170	-311.502213
441	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
442	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
443	0.041345	2.407404	-7.740664	0.000000	-4.605170	-311.502213
444	0.228227	2.789704	-7.438384	0.000000	-4.605170	-293.268609
445	0.000000	0.000000	-7.438384	0.000000	-4.605170	-293.268609
446	0.110444	2.152286	-7.438384	0.000000	-4.605170	-293.268609
447	0.415827	2.136040	-8.131531	0.000000	-5.298317	-266.827736
448	0.000000	0.000000	-7.003065	0.000000	-4.605170	-261.069274
449	0.253591	1.672104	-7.003065	0.000000	-4.605170	-261.069274
450	-0.111045	2.548087	-7.740664	0.000000	-4.605170	-311.502213
451	-4.605170	-203.343557	-5.991465	0.000000	0.000000	-75.989696
452	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
453	-0.198205	0.241751	-7.740664	0.000000	-4.605170	-311.502213
454	-0.510217	-23.740781	-6.907755	0.000000	0.000000	-78.740548
455	-0.510217	-23.740781	-6.907755	0.000000	0.000000	-78.740548
456	0.123521	-12.487303	-8.476371	0.000000	-5.298317	-266.726105
457	-0.510217	0.354623	-6.907755	0.000000	0.000000	-78.740548
458	-0.223333	-8.448710	-8.455318	0.000000	-4.605170	-262.849285
459	-0.223333	-8.448710	-8.455318	0.000000	-4.605170	-262.849285
460	0.397310	-14.535236	-7.170120	0.000000	-6.214608	-336.155599
461	0.419083	1.124992	-6.396930	0.000000	0.000000	-59.356386
462	0.004042	-0.327657	-7.244228	0.000000	-4.605170	-264.045478
463	-0.863861	-24.332855	-9.296518	0.000000	-5.298317	-267.505522
464	0.234752	1.807139	-8.294050	0.000000	-5.298317	-337.849253
465	-0.417574	0.985830	-9.296518	0.000000	-5.298317	-267.505522
466	-0.920217	-39.896672	-6.551080	0.000000	-4.605170	-262.761944
467	-0.332430	-23.829393	-5.703782	0.000000	0.000000	-62.116741
468	-0.555574	-24.952826	-6.396930	0.000000	-5.703782	-310.831537
469	0.478500	1.468272	-5.991465	0.000000	-4.605170	-295.887149
470	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
471	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
472	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
473	-0.095666	-39.128611	-8.188689	0.000000	-5.703782	-297.734516
474	-0.142186	0.684823	-7.972466	0.000000	0.000000	-70.984880
475	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
476	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
477	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
478	-5.298317	-284.329261	-6.396930	0.000000	0.000000	-69.506736
479	-0.100935	0.710865	-7.377759	0.000000	0.000000	-157.633573
480	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
481	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
482	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
483	0.294929	0.926926	-7.244228	0.000000	-4.605170	-74.196906
484	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
485	0.111056	0.200792	-7.244228	0.000000	-4.605170	-74.196906
486	-5.298317	-241.333665	-7.244228	0.000000	-4.605170	-74.196906
487	-0.429217	0.524382	-7.244228	0.000000	-4.605170	-74.196906
488	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
489	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
490	-1.148904	-56.937012	-9.314700	0.000000	0.000000	-262.617872
491	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
492	0.263407	-2.252489	-8.294050	0.000000	0.000000	-77.391695
493	-0.157606	0.138894	-8.294050	0.000000	0.000000	-77.391695
494	-0.095666	-46.639049	-8.188689	0.000000	-5.703782	-297.734516
495	0.519403	-59.540061	-6.802395	0.000000	0.000000	-82.531705
496	0.875279	10.614474	-6.907755	0.000000	-5.703782	-292.684553
497	0.536692	0.527740	-8.131531	0.000000	-5.298317	-266.827736
498	0.875279	1.117269	-6.907755	0.000000	-5.703782	-292.684553
499	0.333239	2.794034	-6.907755	0.000000	-5.703782	-292.684553
500	-3.321923	-6.692348	-6.684612	0.000000	-5.298317	-66.495253
501	-3.321923	3.398813	-6.684612	0.000000	-5.298317	-66.495253
502	0.123521	-12.487303	-8.476371	0.000000	-5.298317	-266.726105
503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
504	0.796871	-1.598833	-9.093807	0.000000	-4.605170	-86.776685
505	0.796871	-1.598833	-9.093807	0.000000	-4.605170	-86.776685
506	-5.298317	-329.821647	-8.216088	0.000000	-4.605170	-298.396649
507	-0.318643	-0.467791	-6.684612	0.000000	-4.605170	-70.123108
508	0.832720	1.877960	-6.684612	0.000000	-4.605170	-70.123108
509	0.757496	1.412145	-7.696213	0.000000	-5.703782	-269.172611
510	-0.385825	-16.554402	-8.294050	0.000000	-5.298317	-337.849253
511	0.177593	1.069212	-8.294050	0.000000	-5.298317	-337.849253
512	0.128803	-1.509248	-7.090077	0.000000	-5.703782	-74.340102
513	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
514	-6.214608	-327.142794	-4.605170	0.000000	0.000000	-62.113226
515	-1.941868	-99.383518	-5.703782	0.000000	-5.298317	-289.117278
516	0.124593	2.485574	0.000000	0.000000	0.000000	-257.725737
517	-1.718724	-128.663316	-5.991465	0.000000	-4.605170	-295.887149
518	-5.991465	-174.103885	-5.298317	0.000000	0.000000	-255.895009
519	-0.773839	-33.361298	-7.824046	0.000000	0.000000	-61.890084
520	-1.156831	-80.077326	-6.802395	0.000000	0.000000	-68.159180
521	-1.740575	-92.860413	-5.991465	0.000000	-4.605170	-259.940564
522	-1.740575	-92.860413	-5.991465	0.000000	-4.605170	-259.940564
523	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
524	0.559868	0.270010	-7.972466	0.000000	-5.703782	-294.515775
525	0.192143	1.192457	-8.006368	0.000000	0.000000	-301.390330
526	-0.739415	-30.360175	-7.972466	0.000000	-5.703782	-294.515775
527	-0.739415	-30.360175	-7.972466	0.000000	-5.703782	-294.515775
528	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
529	-0.619758	-0.746875	-8.216088	0.000000	-5.298317	-292.346720
530	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
531	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
532	-0.528592	-52.913654	-8.006368	0.000000	0.000000	-301.390330
533	-0.528592	-53.778246	-8.006368	0.000000	0.000000	-301.390330
534	-0.528592	-55.977096	-8.006368	0.000000	0.000000	-301.390330
535	0.263407	1.197077	-8.294050	0.000000	0.000000	-77.391695
536	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
537	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
538	0.875279	2.456311	-7.696213	0.000000	-5.703782	-269.172611
539	0.469814	-0.134313	-7.696213	0.000000	-5.703782	-269.172611
540	0.312421	2.056510	-5.703782	0.000000	-4.605170	-83.419927
541	-0.047532	2.780218	-7.377759	0.000000	0.000000	-261.597666
542	-0.143290	1.237018	-8.455318	0.000000	-4.605170	-262.849285
543	0.173073	1.665914	-6.551080	0.000000	-4.605170	-255.886979
544	-0.223333	1.294234	-6.684612	0.000000	-4.605170	-70.123108
545	0.183695	2.227292	-6.802395	0.000000	0.000000	-68.159180
546	-0.117059	2.336367	-6.802395	0.000000	0.000000	-68.159180
547	-1.156831	-80.077326	-6.802395	0.000000	0.000000	-68.159180
548	-1.958846	-93.192933	-7.824046	0.000000	-5.298317	-292.756969
549	-1.958846	-93.192933	-7.824046	0.000000	-5.298317	-292.756969
550	-1.958846	-93.192933	-7.824046	0.000000	-5.298317	-292.756969
551	0.010595	-19.645095	-7.313220	0.000000	-4.605170	-259.127554
552	-1.444938	0.295255	-5.991465	0.000000	-4.605170	-263.532631
553	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
554	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
555	-0.150375	-16.870867	-7.824046	0.000000	0.000000	-261.913020
556	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
557	-5.298317	-241.333665	-7.244228	0.000000	-4.605170	-74.196906
558	-0.636158	-0.000939	-7.244228	0.000000	-4.605170	-74.196906
559	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
560	-5.298317	-241.333665	-7.244228	0.000000	-4.605170	-74.196906
561	-0.391401	-32.134452	-8.455318	0.000000	-4.605170	-267.693040
562	1.559146	0.455339	-9.314700	0.000000	0.000000	-262.617872
563	-0.150375	-19.252669	-7.824046	0.000000	0.000000	-261.913020
564	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
565	0.069147	-0.099703	-7.549609	0.000000	-4.605170	-268.252235
566	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
567	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
568	-1.859063	-88.707112	-7.549609	0.000000	-4.605170	-268.252235
569	-1.859063	-77.895065	-7.549609	0.000000	-4.605170	-268.252235
570	-7.244228	-353.092387	-6.214608	0.000000	-4.605170	-262.769139
571	-0.401697	-0.483815	-6.802395	0.000000	-5.298317	-64.796204
572	-6.551080	-362.028105	-7.313220	0.000000	-5.298317	-313.038495
573	0.256272	-8.042867	-8.630522	0.000000	0.000000	-299.856238
574	0.536692	0.527740	-8.131531	0.000000	-5.298317	-266.827736
575	0.026519	0.110439	-8.268732	0.000000	-4.605170	-258.079812
576	0.000000	-56.217872	-4.605170	0.000000	0.000000	-87.097156
577	-0.711664	-70.551094	-7.244228	0.000000	-4.605170	-264.839532
578	0.117594	0.372048	-4.605170	0.000000	0.000000	-252.468738
579	0.000000	-26.115089	0.000000	0.000000	-4.605170	-65.068137
580	-1.329782	-76.278888	-7.937375	0.000000	-5.703782	-316.532225
581	-0.024406	0.509622	-7.495542	0.000000	-5.298317	-262.875275
582	-0.277087	-1.703006	-6.396930	0.000000	-5.298317	-292.443884
583	-0.385320	-1.631593	-7.170120	0.000000	0.000000	-78.595967
584	-0.959430	-68.586434	-7.244228	0.000000	-4.605170	-298.195085
585	-6.214608	-327.142794	-4.605170	0.000000	0.000000	-62.113226
586	-6.214608	-327.142794	-4.605170	0.000000	0.000000	-62.113226
587	-7.170120	-312.985198	-7.090077	0.000000	-4.605170	-264.062708
588	-0.414122	1.321857	-7.090077	0.000000	-5.298317	-71.716798
589	-6.802395	-354.177933	-6.802395	0.000000	-5.991465	-339.604562
590	-1.923021	-96.203633	-7.003065	0.000000	-5.703782	-76.365818
591	1.426883	1.898385	-7.003065	0.000000	-5.703782	-76.365818
592	-0.887611	-46.107679	-8.242756	0.000000	-6.684612	-274.822247
593	-0.887611	-46.107679	-8.242756	0.000000	-6.684612	-274.822247
594	-5.298317	-284.329261	-6.396930	0.000000	0.000000	-69.506736
595	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
596	-0.090394	-13.097946	-6.802395	0.000000	-5.298317	-266.297090
597	0.140880	-0.490193	-5.298317	0.000000	0.000000	-255.895009
598	-0.478159	-2.181094	-6.214608	0.000000	0.000000	-58.811875
599	0.214988	-2.594594	-6.551080	0.000000	-5.298317	-241.178958
600	0.401090	0.378301	-6.551080	0.000000	-5.298317	-241.178958
601	-0.553920	-71.989908	-7.696213	0.000000	-4.605170	-79.628437
602	-0.051182	-1.007362	-9.994242	0.000000	0.000000	-60.676541
603	-0.183656	-1.684481	-9.994242	0.000000	0.000000	-60.676541
604	-0.711664	-70.551094	-7.244228	0.000000	-4.605170	-264.839532
605	-0.711664	-70.551094	-7.244228	0.000000	-4.605170	-264.839532
606	-1.285352	-80.533962	-7.740664	0.000000	0.000000	-71.216607
607	0.000000	-292.542014	-5.298317	0.000000	0.000000	-54.317348
608	1.149161	-21.890552	-7.495542	0.000000	-4.605170	-287.836345
609	-1.247913	1.854095	-4.605170	0.000000	0.000000	-35.008778
610	0.000000	-248.309853	-5.298317	0.000000	0.000000	-49.882081
611	0.128803	-1.509248	-7.090077	0.000000	-5.703782	-74.340102
612	-1.444938	0.295255	-5.991465	0.000000	-4.605170	-263.532631
613	0.908135	-1.490198	-6.396930	0.000000	0.000000	-59.356386
614	-0.151472	-3.027735	-7.824046	0.000000	-4.605170	-290.094687
615	0.161008	-0.433875	0.000000	0.000000	0.000000	-48.824288
616	0.000000	-46.051700	-6.214608	0.000000	0.000000	-231.498613
617	0.843684	0.342752	-6.684612	0.000000	-5.298317	-267.936881
618	0.000000	0.000000	-6.214608	0.000000	0.000000	-75.279925
619	0.552323	0.203865	-5.298317	0.000000	0.000000	-57.613186
620	0.273238	0.371972	-7.824046	0.000000	0.000000	-64.126528
621	-0.284428	0.657837	-8.594154	0.000000	-5.298317	-263.808093
622	0.369402	-5.540683	-8.779557	0.000000	0.000000	-71.728681
623	0.631451	-0.406700	-5.703782	0.000000	0.000000	-255.618623
624	0.018767	0.482566	0.000000	0.000000	0.000000	-56.943987
625	-1.313431	-62.725407	-7.170120	0.000000	-5.298317	-290.662591
626	0.340132	0.789631	-7.170120	0.000000	0.000000	-103.478113
627	-0.348384	-36.888323	-8.318742	0.000000	-4.605170	-69.712528
628	0.263805	0.329932	-6.684612	0.000000	0.000000	-71.793343
629	-0.125241	-0.856040	-7.549609	0.000000	0.000000	-65.868596
630	-0.147358	-0.529691	-7.090077	0.000000	-4.605170	-70.686928
631	-0.078365	0.228253	-7.495542	0.000000	0.000000	-68.884140
632	-0.571528	-10.538289	-7.549609	0.000000	0.000000	-65.868596
633	-0.060702	-2.405036	-7.377759	0.000000	0.000000	-65.960137
634	-0.060702	-2.405036	-7.377759	0.000000	0.000000	-65.960137
635	-0.179089	-0.822633	-6.551080	0.000000	0.000000	-59.700827
636	-0.515562	2.247821	-5.991465	0.000000	-4.605170	-4.605170
637	0.090574	3.478216	-6.551080	0.000000	0.000000	-59.700827
638	0.026355	2.732789	-6.396930	0.000000	-4.605170	-62.681392
639	1.024883	-18.106768	-6.551080	0.000000	0.000000	-249.721223
640	0.149415	2.844251	-7.170120	0.000000	0.000000	-257.491025
641	-0.871598	-31.536096	-7.170120	0.000000	-5.298317	-263.699436
642	-1.170330	-62.718174	-6.684612	0.000000	-5.298317	-313.543433
643	-5.703782	-240.309882	-5.298317	0.000000	0.000000	-56.684475
644	-5.703782	-251.410945	-4.605170	0.000000	0.000000	-61.407430
645	-0.492178	1.133546	-7.003065	0.000000	-4.605170	-72.148645
646	-6.396930	-365.229240	-6.214608	0.000000	-4.605170	-67.476082
647	0.141055	0.516060	-5.991465	0.000000	0.000000	-65.451130
648	-0.522611	-0.329054	-6.396930	0.000000	0.000000	-59.356386
649	-1.085115	-101.434364	-7.600902	0.000000	-4.605170	-295.465936
650	0.888966	1.402847	-7.600902	0.000000	-4.605170	-295.465936
651	0.668706	0.208746	-6.802395	0.000000	0.000000	-258.529612
652	-0.209646	2.223747	-7.600902	0.000000	-4.605170	-295.465936
653	0.215645	1.806309	-4.605170	0.000000	0.000000	-55.156682
654	-0.075418	2.334338	-6.396930	0.000000	-4.605170	-259.717422
655	-1.958846	-93.192933	-7.824046	0.000000	-5.298317	-292.756969
656	-1.085115	-101.434364	-7.600902	0.000000	-4.605170	-295.465936
657	0.088847	1.297376	-7.600902	0.000000	-4.605170	-295.465936
658	0.497436	-14.471292	-6.907755	0.000000	-5.298317	-262.810735
659	-0.723155	-1.689410	-9.375855	0.000000	0.000000	-73.237473
660	0.000000	0.000000	-5.298317	0.000000	0.000000	-51.945772
661	-5.703782	-312.798010	-5.298317	0.000000	0.000000	-248.532998
662	6.123179	5.688596	-6.214608	0.000000	-4.605170	-289.366738
663	-1.558068	-76.616125	-7.090077	0.000000	-4.605170	-264.233396
664	0.178234	-0.264771	-6.684612	0.000000	-5.703782	-293.426986
665	-5.703782	-312.798010	-5.298317	0.000000	0.000000	-248.532998
666	5.466650	9.565504	-6.396930	0.000000	0.000000	-247.616705
667	-5.991465	-65.906115	-5.298317	0.000000	0.000000	-67.370721
668	-0.459455	0.550823	-5.703782	0.000000	0.000000	-57.410078
669	0.000000	2.912566	0.000000	0.000000	0.000000	-53.336521
670	-0.490815	1.623104	-6.214608	0.000000	0.000000	-231.498613
671	0.178234	-0.264771	-6.684612	0.000000	-5.703782	-293.426986
672	0.178234	-0.264771	-6.684612	0.000000	-5.703782	-293.426986
673	-4.605170	-200.507232	-5.703782	0.000000	0.000000	-255.618623
674	0.401643	-0.230438	-5.703782	0.000000	0.000000	-255.618623
675	-4.605170	-57.588340	-6.684612	0.000000	0.000000	-74.278477
676	-4.605170	-57.588340	-6.684612	0.000000	0.000000	-74.278477
677	1.478749	-1.945556	-6.684612	0.000000	0.000000	-61.821091
678	-0.994656	-1.589872	-8.779557	0.000000	-4.605170	-71.519134
679	0.122308	-0.508864	-8.922658	0.000000	0.000000	-65.727681
680	-2.316412	-125.701792	-6.684612	0.000000	-4.605170	-272.406150
681	0.264887	0.967820	-6.907755	0.000000	-4.605170	-68.651658
682	0.003538	2.354374	-7.244228	0.000000	0.000000	-78.845907
683	4.256786	1.890132	-4.605170	0.000000	0.000000	-57.973606
684	-0.127796	2.261803	-8.556414	0.000000	0.000000	-120.889793
685	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
686	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
687	-3.000468	-132.742066	-7.170120	0.000000	0.000000	-257.491025
688	0.267020	0.917013	-7.170120	0.000000	-5.298317	-290.662591
689	-1.313431	-62.725407	-7.170120	0.000000	-5.298317	-290.662591
690	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
691	-0.127796	-0.174380	-8.556414	0.000000	0.000000	-120.889793
692	-0.138267	1.899594	-5.298317	0.000000	0.000000	-57.572595
693	0.006314	3.606014	-5.991465	0.000000	-4.605170	-254.966298
694	0.214489	-1.506466	-7.649693	0.000000	0.000000	-69.802384
695	0.883794	0.895515	-7.170120	0.000000	-5.298317	-290.662591
696	-0.010838	1.000871	-8.895630	0.000000	-4.605170	-261.935265
697	-0.105548	0.158639	-6.214608	0.000000	-4.605170	-70.593478
698	0.000000	-214.726031	-6.214608	0.000000	-5.298317	-297.540877
699	-1.170330	-62.718174	-6.684612	0.000000	-5.298317	-313.543433
700	0.523059	-0.345019	-7.090077	0.000000	-4.605170	-264.062708
701	0.211279	3.173478	-8.682708	0.000000	-5.298317	-70.662105
702	-1.923021	-96.203633	-7.003065	0.000000	-5.703782	-76.365818
703	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
704	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
705	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
706	-4.605170	-255.752767	0.000000	0.000000	0.000000	-61.233076
707	-5.298317	-273.879331	0.000000	0.000000	0.000000	-55.002946
708	-5.298317	-227.827631	0.000000	0.000000	0.000000	-58.622417
709	0.394786	-1.023388	-5.298317	0.000000	-4.605170	-64.390740
710	-1.091354	-42.861340	-6.551080	0.000000	-5.298317	-72.013260
711	-1.091354	-42.861340	-6.551080	0.000000	-5.298317	-72.013260
712	0.627199	2.166424	-7.244228	0.000000	-5.991465	-324.940887
713	0.000000	-279.671376	-5.703782	0.000000	-4.605170	-260.633714
