,RespondentID,Route ,Route - In/Out Bound,Left From,Left Other,Left St No,Left St Name,Left Nearest Intersection,Left Name,Final Destination,Destination-Other,Dest St No,Dest St Name,Dest Nearest Intersection ,Dest Name,Zipcode,confidence_left,lat_left,lng_left,confidence_dest,lat_dest,lng_dest,Route,Geocode_result_left,Geocode_result_dest,Left_Add_EDIT,lat_left_EDIT,lng_left_EDIT,Dest_Add_EDIT,lat_dest_EDIT,lng_dest_EDIT
112,4240486581,10- East Chattanooga,Out Bound,Home,,,Crutchfield,Amnicola,,Other,Mall- Hamilton Place,,off E Brainerd Rd,Gunbarrel,,37406,9,35.0700931,-85.2703597,9,35.1003674,-85.2375518,10- East Chattanooga,pass,pass,,,,,,
113,4240494834,10- East Chattanooga,In Bound,Home,,314,McBrien,McBrien & Terrace,,Work,,2337,McCallie,,,37411,9,35.0057628,-85.2252185,9,35.0338414,-85.2671012,10- East Chattanooga,pass,pass,,,,,,
114,4240503184,10- East Chattanooga,In Bound,Home,,3725,Fountain Ave,Fountain Ave & Germantown,Walgreens,Work,,1404,Cowart St,Cowart & Main St,Southtree.com,37412,9,35.003601,-85.2606896,9,35.0460413,-85.2791123,10- East Chattanooga,pass,pass,,,,,,
115,4240510707,10- East Chattanooga,In Bound,Home,,,Conner Lane,Lee Hwy & Conner Lane,,Work,,,East Gate,,,37421,8,35.0419536,-85.1655468,8,35.009534,-85.2131121,10- East Chattanooga,pass,pass,,,,,,
116,4240533054,10- East Chattanooga,In Bound,Medical/hospital,,,E 3rd St,East & Third,Erlanger,Work,,,Brainerd,Brainerd & Germantown,Command Center,37411,9,35.0485516,-85.2895013,9,35.0161436,-85.2074965,10- East Chattanooga,pass,pass,,,,,,
117,4240539940,10- East Chattanooga,In Bound,Work,,,Greenway View Dr,,,Home,,,48th St,,,37410,8,35.0110487,-85.2085908,7,34.9875508,-85.2945986,10- East Chattanooga,pass,no_pass,,,,,,
118,4240549696,10- East Chattanooga,In Bound,Home,,3800,Provence St,Brainerd & Germantown,,Work,,BCBSTN,Cameron Circle,,,37411,9,35.0209472,-85.2423686,9,35.0532016,-85.3180524,10- East Chattanooga,pass,pass,,,,,,
119,4240557815,10- East Chattanooga,In Bound,Home,,5609,Brainerd Rd,,Krispy Kreme,University / College,,615,McCallie Ave,McCallie & Vine St,UTC,37411,9,35.0110018,-85.217581,9,35.0458509,-85.2953072,10- East Chattanooga,pass,pass,,,,,,
120,4240568774,10- East Chattanooga,In Bound,Home,,,Arnold Place,Belvoir & Arnold,,Work,,12,Patten Prkwy,Georgia Ave & Patten Prkwy,,37421,9,35.0077526,-85.2467984,9,35.0461298,-85.3073519,10- East Chattanooga,pass,pass,,,,,,
121,4240581791,10- East Chattanooga,In Bound,Home,,18,Hunt Ave,Hunt & Brainerd,,Work,,,Oneil,McCallie,Oneil,37411,9,35.0093317,-85.2215168,9,35.0461298,-85.3073519,10- East Chattanooga,pass,pass,,,,,,
122,4240590832,10- East Chattanooga,In Bound,Home,,2709,Citico Ave,Glenwood,,Work,,7200,Discovery Drive,,Amazon,37406,9,35.0412095,-85.2568547,9,35.0690411,-85.1411325,10- East Chattanooga,pass,pass,,,,,,
123,4240601063,10- East Chattanooga,In Bound,Home,,,Red Tail Lane,Gunbarrel & Shallowford,Walmart,Work,,,Broad St,Broad & 11th St,,34721,9,35.0301589,-85.1527709,9,35.0439256,-85.3102743,10- East Chattanooga,pass,pass,,,,,,
124,4240611383,16- Northgate,In Bound,Home,,,,,Hixon,University / College,,,,Downtown,,,3,35.137265,-85.2368219,9,35.0456297,-85.3096801,16- Northgate,no_pass,pass,,,,,,
125,4240621223,16- Northgate,In Bound,Social/restaurant,,1217,Gadd,Hixon,,Home,,1217,Gadd,,,37434,9,35.1426423,-85.2457859,9,35.1426423,-85.2457859,16- Northgate,pass,pass,,,,,,
126,4240627602,16- Northgate,In Bound,Home,,1217,Gadd Rd,153 & Gadd,McDonalds,Store,,,,6th & Market,TN Bank,37343,9,35.1387851,-85.2471585,9,35.048276,-85.3103009,16- Northgate,pass,pass,,,,,,
127,4240635944,16- Northgate,In Bound,Home,,,Northgate,Clearwater & Thrasher Pike,Panara Bread,Work,,801,Broad St,Broad & 8th,Pioneer Bldg,37343,9,35.13226,-85.2423964,9,35.0469172,-85.3114702,16- Northgate,pass,pass,,,,,,
128,4240644162,16- Northgate,Out Bound,Home,,442,Cherokee Blvd,Cherokee & Market,,Work,,19d66,Goodwell,N Point & Hixson Pike,,37405,9,35.0665828,-85.3150152,9,35.0007323,-85.2813586,16- Northgate,pass,pass,,,,,,
129,4240651581,16- Northgate,Out Bound,Home,,,Hixson Pike,,Harry's,Work,,,,,Steak n Shake,37415,9,35.107809,-85.271316,9,35.0398145,-85.1497293,16- Northgate,pass,pass,,,,,,
130,4240659715,16- Northgate,Out Bound,Home,,1201,Boynton Dr,,MLK,Store,,,,,Northgate,37402,9,35.045121,-85.320197,9,35.1300842,-85.2400216,16- Northgate,pass,pass,,,,,,
131,4240666965,16- Northgate,Out Bound,Home,,4401,Fagan St,Central & 38th,,Work,,,Northgate Mall,,Panera Bread,37410,9,35.0001431,-85.3109358,9,35.13226,-85.2423964,16- Northgate,pass,pass,,,,,,
132,4240673451,16- Northgate,In Bound,Home,,2127,Hixson Pike,,,Work,,418,McCallie,,,37343,9,35.113942,-85.2595975,9,35.0468997,-85.3048565,16- Northgate,pass,pass,,,,,,
133,4240679507,16- Northgate,In Bound,Work,,7801,153 Hixson,153 & Hixson,Kmart,Home,,2109,Wisdom St,Stuart & Dodson,Home,37406,9,35.1530655,-85.2454017,9,35.0756481,-85.2489805,16- Northgate,pass,pass,,,,,,
134,4240687590,16- Northgate,In Bound,Home,,311,Valleybrook Rd,Hixson Pike & Valleybrook Rd,,Work,,1101,Market St,Market & 11th,TVA,37343,9,35.1600954,-85.2072537,9,35.0430934,-85.3096633,16- Northgate,pass,pass,,,,,,
135,4240697372,16- Northgate,In Bound,Home,,5523,Chance Trail,Dayton Blvd & Gadd Rd,Citgo,Work,,3005,South Hickory,28th St & 4th Ave,United Enertek,37415,9,35.1511864,-85.2727582,9,35.011122,-85.292544,16- Northgate,pass,pass,,,,,,
136,4240706097,16- Northgate,In Bound,Home,,,,Cherokee & Market,Good Dog Cross Street,Work,,,Gordon,,,37405,9,35.0622852,-85.3074187,9,35.0313713,-85.1860274,16- Northgate,pass,pass,,,,,,
137,4240713085,16- Northgate,In Bound,Home,,,,Hixson Pike & Ely Rd,,Social / restaurant,,,,Frazier Ave & Tremont,Coolidge Park,37343,9,35.122978,-85.2482315,9,35.0605058,-85.3068569,16- Northgate,pass,pass,,,,,,
138,4240915874,16- Northgate,In Bound,Home,,,,,Mall,Recreation,,,Market,,,,9,35.0336912,-85.1585253,9,35.0558478,-85.310956,16- Northgate,pass,pass,,,,,,
139,4240937239,16- Northgate,Out Bound,Home,,7500,Noah Reid Road,Noah Reid & Shallowford,,Work,,,,,Northgate Mall,37416,9,35.067114,-85.1736653,9,35.1300842,-85.2400216,16- Northgate,pass,pass,,,,,,
140,4240948806,16- Northgate,Out Bound,Home,,2515,Taylor St,Dodson & Daisy,,Work,,,,,Northgate,37406,9,35.0667863,-85.2516898,9,35.1300842,-85.2400216,16- Northgate,pass,pass,,,,,,
141,4240956170,16- Northgate,In Bound,Other,Mall- Northgate,,Northgate Dr,,Northgate Mall,Work,,3500,Dodds Ave,,Goodwill Administrative Bldg/HELPS,37343,9,35.1300842,-85.2400216,9,35.0007323,-85.2813586,16- Northgate,pass,pass,,,,,,
142,4240965496,9- East Lake,In Bound,Home,,36-15,5 Ave,,,Work,,,Jenkins Rd,E Brainerd,,37407,9,35.0008331,-85.2876653,9,35.0007323,-85.2813586,9- East Lake,pass,pass,,,,,,
143,4240975125,9- East Lake,In Bound,Home,,2220,E 26th St,4th ave & 23rd,,Work,,1,Cameron Hill,4th St & Chestnut,,37407,9,35.0135039,-85.2822821,9,35.0532247,-85.3183289,9- East Lake,pass,pass,,,,,,
144,4240982862,9- East Lake,In Bound,Home,,,East 26th ,,,University / College,,,3rd,,,37407,7,35.0136181,-85.2819833,6,35.0454835,-85.2843147,9- East Lake,no_pass,no_pass,,,,,,
145,4241097445,9- East Lake,In Bound,Home,,1601,E Main Street,,,University / College,,4501,Amnicola Highway,,,37404,9,35.0276968,-85.2839476,9,35.100833,-85.2431547,9- East Lake,pass,pass,,,,,,
146,4241107354,9- East Lake,In Bound,Home,,2717,Rossville Blvd,,,Work,,5751,Uptain Rd,,,37404,9,35.016499,-85.2935446,9,35.0111665,-85.2097627,9- East Lake,pass,pass,,,,,,
147,4241176967,9- East Lake,In Bound,Home,,,4th Ave,Foust St,,Work,,,153 Highway,North point Blvd,Kmart,37407,9,35.012885,-85.2823729,9,35.0111665,-85.2097627,9- East Lake,pass,pass,,,,,,
148,4241216134,9- East Lake,Out Bound,Home,,,Dodson,,,Work,,,Calhoun Ave,,Salvation Army Warehouse,37406,6,35.0612102,-85.256152,9,35.0112296,-85.2839136,9- East Lake,no_pass,pass,,,,,,
149,4241229643,9- East Lake,Out Bound,Home,,,Dodson,,,Work,,,Calhoun Ave,,Salvation Army Warehouse,37406,6,35.0612102,-85.256152,9,35.0112296,-85.2839136,9- East Lake,no_pass,pass,,,,,,
150,4241240433,9- East Lake,Out Bound,Home,,,E 48th St,,,Personal errands,Food stamp office,,,,East Gate Mall,37407,7,34.9875508,-85.2945986,9,35.0084556,-85.2151665,9- East Lake,no_pass,pass,,,,,,
151,4241250838,9- East Lake,In Bound,Home,,,4th Ave East Lake,Central & Market,"Roger, Choo Choo",Work,,2020,Gunbarrel,Brainerd,"Walmart, East Gate",37407,9,35.0127833,-85.2821192,9,35.0084556,-85.2151665,9- East Lake,pass,pass,,,,,,
152,4241265138,9- East Lake,Out Bound,Home,,2607,E 19th St,Dodds & 19th St,,Home,,,Lyerly St,Main & Lyerly St,,37404,9,35.0181274,-85.2718048,9,35.0240137,-85.2743956,9- East Lake,pass,pass,,,,,,
153,4241275533,9- East Lake,Out Bound,Store,,,,,Norman Joshen Jr.,Store,,,Brainerd Rd,,,37404,1,35.0456297,-85.3096801,6,35.0166054,-85.2366382,9- East Lake,no_pass,no_pass,,,,,,
154,4241286067,9- East Lake,In Bound,Home,,,25th St,4th Ave,East Lake,Personal errands,,,,,Downtown Library,37407,9,35.0149578,-85.2831818,9,35.0443542,-85.3105651,9- East Lake,pass,pass,,,,,,
155,4241294066,9- East Lake,Out Bound,Home,,,E 19th St,Dodds & E 19th St,,Home,,,,Main St & Lyerly,,37404,9,35.030591,-85.264963,9,35.0240137,-85.2743956,9- East Lake,pass,pass,,,,,,
156,4241677417,9- East Lake,In Bound,Home,,2605,East Main St,East Main & Dodds,,Work,,4805,Hixson Pike,Hixson Pike & Cloverdale,,37404,9,35.0221805,-85.2690337,9,35.1258583,-85.2482775,9- East Lake,pass,pass,,,,,,
157,4241684383,9- East Lake,In Bound,Home,,,Hawthorpe,,,Work,,,McCallie,,,37401,7,35.0451065,-85.2714354,9,35.0278771,-85.2626264,9- East Lake,no_pass,pass,,,,,,
158,4241691714,9- East Lake,In Bound,Home,,,Lyerly,Main & Lyerly,,Personal errands,,,12th,,,37407,9,35.0240137,-85.2743956,7,35.0276581,-85.275747,9- East Lake,pass,no_pass,,,,,,
159,4241699383,9- East Lake,In Bound,Home,,117,Dodds Ave,23rd & Dodds,,Work,,,,,,37419,9,35.03184,-85.263822,,,,9- East Lake,pass,insufficient_data,,,,,,
160,4241705147,9- East Lake,Out Bound,University / College,,,,,Chattanooga State,Home,,,,30th and Dodds,,37406,9,35.1003674,-85.2375518,9,35.0068266,-85.2783665,9- East Lake,pass,pass,,,,,,
161,4241713929,9- East Lake,In Bound,Home,,2315,E 21st ,,,Home,,,Gunbarrel,,,37404,9,35.0180222,-85.2758243,6,35.0253176,-85.1582064,9- East Lake,pass,no_pass,,,,,,
162,4241729287,9- East Lake,In Bound,Home,,2223,E 25th St,23rd & Dodds,,Work,,,Galenwood,,Memorial Hospital,37407,9,35.0142742,-85.2808216,9,35.0414676,-85.2602001,9- East Lake,pass,pass,,,,,,
163,4241737416,9- East Lake,Out Bound,Home,,2023,Ocoee St,,Ebt,Work,,,Rossville,,Walgreen Rossville,37406,9,35.0567148,-85.2619189,9,34.9871917,-85.2877381,9- East Lake,pass,pass,,,,,,
164,4241744897,9- East Lake,Out Bound,Other,Downtown,,Downtown,,,Work,,,Eastlake,,,37406,9,35.0456297,-85.3096801,7,35.0053103,-85.2851801,9- East Lake,pass,no_pass,,,,,,
165,4241749465,10- East Chattanooga,In Bound,Home,,3000,N Chamberlin,Stuart & N Chamberlain,,Personal errands,,,Market St,MLK Market St,,37406,9,35.0703829,-85.2462751,9,35.0457293,-85.3094255,10- East Chattanooga,pass,pass,,,,,,
166,4241758104,10- East Chattanooga,Out Bound,Home,,629,Maple St. Crt,,,Work,,,,3rd & Willow,,37402,9,35.0418119,-85.3172012,9,35.0398736,-85.2692253,10- East Chattanooga,pass,pass,,,,,,
167,4241764561,10- East Chattanooga,In Bound,,,,,Glass & Dodson,,Recreation,,,,,Orchard Knob Elementary School,,9,35.063642,-85.254825,9,35.039319,-85.2706939,10- East Chattanooga,pass,pass,,,,,,
168,4241782561,10- East Chattanooga,In Bound,Work,,1400,Market St,Market & Main,,Medical / Hospital,,2333,McCallie,Willow & McCallie,,37410,9,35.0370505,-85.3068445,8,35.0345272,-85.2680434,10- East Chattanooga,pass,pass,,,,,,
169,4241793648,10- East Chattanooga,In Bound,Work,,280,Croll Court,Croll Court & West 33rd,,Store,,,Tennessee Ave,,,37410,9,35.0115235,-85.311487,7,34.9993151,-85.3277043,10- East Chattanooga,pass,no_pass,,,,,,
170,4242248084,10- East Chattanooga,In Bound,Home,,,3rd Street,Orchard Knob & 3rd,,Home,,119,Hollyberry Ln Apt 249,Minor & Brainerd Rd,,37411,9,35.0408733,-85.2719772,9,35.0201393,-85.23807,10- East Chattanooga,pass,pass,,,,,,
171,4242256815,10- East Chattanooga,In Bound,Personal errands,,801,Holtzclaw,,,Home,,,,,,37410,9,35.0351006,-85.2849873,,,,10- East Chattanooga,pass,insufficient_data,,,,,,
172,4242266157,10- East Chattanooga,In Bound,Other,,310,Wheeler,,,Home,,3806,Durris St,W 38th & E 38th,,37410,7,35.0582916,-85.2539879,9,35.0043355,-85.3094009,10- East Chattanooga,no_pass,pass,,,,,,
173,4242269380,10- East Chattanooga,In Bound,Home,,2825,Wheeler Ave,Cushman & Chamberlain,,Store,,12,Market St,,1st TN Bank,37406,9,35.0696651,-85.2484953,9,35.048276,-85.3103009,10- East Chattanooga,pass,pass,,,,,,
174,4242273742,10- East Chattanooga,In Bound,Home,,,Ocoee St,Wilcox & Chamberlain,,Work,,,19th,,Koch Foods,37406,9,35.0517432,-85.2564902,9,35.0323238,-85.3052556,10- East Chattanooga,pass,pass,,,,,,
175,4242277050,10- East Chattanooga,Out Bound,Personal errands,,1912,11th St,11th & Market,,Home,,2009,Sherman St,Sherman & Roarke,,37406,9,35.0374969,-85.2925017,9,35.0597022,-85.2592911,10- East Chattanooga,pass,pass,,,,,,
176,4242280068,10- East Chattanooga,Out Bound,Home,,900,Market,9th & Market,,Home,,3401,Campbell St,Stuart & Chamberlain,,37406,9,35.0421868,-85.2202424,9,35.073481,-85.2409459,10- East Chattanooga,pass,pass,,,,,,
177,4242283738,28- Amnicola,Out Bound,Work,,4205,10th Ave,Dodds & 22nds,Billy Forte,Home,,801,Creekside Rd,Amnicola & Creekside,,37407,9,34.9941646,-85.286251,9,35.0931685,-85.2555394,28- Amnicola,pass,pass,,,,,,
178,4242286868,28- Amnicola,Out Bound,Home,,1241,Cypress,Main & Riverfront,College Hill Courts,Personal errands,,1501,Riverside Dr,,,37402,9,35.0429049,-85.3185582,9,35.0568024,-85.280169,28- Amnicola,pass,pass,,,,,,
179,4242292427,28- Amnicola,,Home,,2511,Mcraest,,,Work,,,,,,37406,9,35.0576651,-85.252175,,,,28- Amnicola,pass,insufficient_data,,,,,,
180,4242297297,28- Amnicola,Out Bound,Home,,,Holtzclaw,E Main,,University / College,,,Amnicola Highway,,,37407,8,35.0232851,-85.2911847,6,35.0847888,-85.262224,28- Amnicola,pass,no_pass,,,,,,
181,4242300364,28- Amnicola,Out Bound,Work,,,E 17th St,Holtzclaw,,University / College,,,,,Chatt State,37407,9,35.027069,-85.2891534,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
182,4242303114,28- Amnicola,In Bound,University / College,,,,,Chattanooga State,Personal errands,,,Market St,,United Way,37402,9,35.1003674,-85.2375518,9,35.0484566,-85.3093475,28- Amnicola,pass,pass,,,,,,
183,4242305740,28- Amnicola,In Bound,Home,,1711,Rubio,Wilcox,Carta HQ,Work,,,Amnicola Highway,,Chattanooga State,37406,9,35.0546953,-85.2684678,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
184,4242309447,28- Amnicola,Out Bound,Store,,,,5th & Market,Dollar General,University / College,,,,,Chattanooga State,30741,9,35.0186769,-85.3210933,9,35.1003674,-85.2375518,28- Amnicola,pass,pass,,,,,,
185,4242312584,1- Alton Park,In Bound,Home,,4900,Woodline View Circle,Wilson & 49th,,Work,,,,,UTC,37410,9,34.9921987,-85.3070909,9,35.0458509,-85.2953072,1- Alton Park,pass,pass,,,,,,
186,4242315584,1- Alton Park,Out Bound,Home,,4902,Jeffery Ln,49th & Jeffrey Ln,,Store,,,,,Walmart,37410,9,34.9914974,-85.3058681,9,35.0301589,-85.1527709,1- Alton Park,pass,pass,,,,,,
187,4242318900,1- Alton Park,Out Bound,Home,,5208,Woodland View Cr,,Wheeler Homes,Home,,,,,Food City St Elmo,37411,9,34.9911728,-85.3035734,9,35.0096995,-85.3259481,1- Alton Park,pass,pass,,,,,,
188,4242321822,1- Alton Park,Out Bound,Home,,,,38th St & Tennessee Ave,Food City,University / College,,,,5th St & 4th St,UTC,37409,9,35.0096995,-85.3259481,9,35.0493712,-85.2988372,1- Alton Park,pass,pass,,,,,,
189,4242324539,1- Alton Park,Out Bound,Home,,804,West 38th,37th,Market St,Home,,804,West 38th,,,37410,9,35.0082127,-85.3183352,9,35.0082127,-85.3183352,1- Alton Park,pass,pass,,,,,,
190,4242326412,1- Alton Park,Out Bound,Home,,,,,,Medical / Hospital,,,,,,37402,,,,,,,1- Alton Park,insufficient_data,insufficient_data,,,,,,
191,4242331614,1- Alton Park,In Bound,Home,,310,W 38th,38th & Central,,Work,,,Brainerd Rd,,Sonic,37410,9,35.0068347,-85.3146777,9,35.0209708,-85.240398,1- Alton Park,pass,pass,,,,,,
192,4242335001,1- Alton Park,In Bound,Home,,4512,Highland Ave,Central & 45,,Social / restaurant,,,4th Ave,,Community Kitchen,37410,9,35.0006372,-85.317075,9,35.0405999,-85.2999564,1- Alton Park,pass,pass,,,,,,
193,4242337933,1- Alton Park,Out Bound,Home,,3929,Manor Rd,Brainerd Road,,Other,,,,,,37411,9,35.0201747,-85.2383199,,,,1- Alton Park,pass,insufficient_data,,,,,,
194,4242340823,14- Mocs Express,Out Bound,University / College,,,,,ARC,Home,,,,,Palmetto Apt,37043,9,35.0497233,-85.299843,9,35.042695,-85.29641,14- Mocs Express,pass,pass,,,,,,
195,4242343484,14- Mocs Express,In Bound,Home,,,Wheeler,,1118 Wheeler Ave Apt B,University / College,,,,,,37406,9,35.0481164,-85.2593315,,,,14- Mocs Express,pass,insufficient_data,,,,,,
196,4242345769,14- Mocs Express,Out Bound,University / College,,,,,UTC,Home,,,,,My apartment,37415,9,35.0458509,-85.2953072,9,35.0337652,-85.1434477,14- Mocs Express,pass,pass,,,,,,
197,4242347867,14- Mocs Express,In Bound,University / College,,,,,UTC,University / College,,,,,,37415,9,35.0458509,-85.2953072,,,,14- Mocs Express,pass,insufficient_data,,,,,,
198,4242351325,14- Mocs Express,In Bound,Home,,818,University,8th & Baldwin,Stophel,Work,,720,E 4th St,,McKenzie Arena,37403,9,35.0438466,-85.3004915,9,35.0503272,-85.3009161,14- Mocs Express,pass,pass,,,,,,
199,4242006757,6- East Brainerd,Out Bound,Home,,,,,Walmart neigborhood MLK area,Work,,,,,Toys R us,37421,9,35.0053727,-85.1491517,9,35.0352947,-85.1591825,6- East Brainerd,pass,pass,,,,,,
200,4242011915,6- East Brainerd,Out Bound,Work,,1527,Hickory Valley Rd,East Brainerd,Lee Hwy,Work,,,Hamilton Place Mall,Gunbarrel Rd,Walmart,37421,9,35.0255755,-85.1800121,9,35.0352947,-85.1591825,6- East Brainerd,pass,pass,,,,,,
201,4242020330,6- East Brainerd,Out Bound,Home,,516,Carriage Park Dr,,,Social / restaurant,,,,,,37421,9,35.0120715,-85.1639148,,,,6- East Brainerd,pass,insufficient_data,,,,,,
202,4242029358,6- East Brainerd,Out Bound,Home,,1224,King Arthur Rd,East Brainerd & Concord,Subway,Home,,,,,,37421,9,35.0170609,-85.1715293,,,,6- East Brainerd,pass,insufficient_data,,,,,,
203,4242033846,6- East Brainerd,Out Bound,Medical/hospital,,2626,Walker,Walker & Stan Gap,,Medical / Hospital,,,,4th & Market,,37424,9,35.0553005,-85.1353765,9,35.0522576,-85.3096174,6- East Brainerd,pass,pass,,,,,,
204,4242037354,6- East Brainerd,Out Bound,Home,,7604,Standifer Gap,Standifer & Target,,Home,,,,,,37421,9,35.048703,-85.13488,,,,6- East Brainerd,pass,insufficient_data,,,,,,
205,4242041417,6- East Brainerd,Out Bound,Home,,,Midland Pike,Caruthers & Woodvale,,Other,,,,,,37411,9,35.0284985,-85.2223899,,,,6- East Brainerd,pass,insufficient_data,,,,,,
206,4242045619,6- East Brainerd,Out Bound,Work,,,Creek,Amnicola,,Home,,7117,Saratoga,Bunker Hill & E Brainerd,,37421,9,35.0159167,-85.3987241,9,35.022177,-85.166852,6- East Brainerd,pass,pass,,,,,,
207,4242049619,6- East Brainerd,Out Bound,Home,,,Lee Hwy,Bonny Oaks & Lee Hwy,Motel 6,Store,,,Gunbarrel,,Walmart,37421,9,35.061832,-85.133792,9,35.0301589,-85.1527709,6- East Brainerd,pass,pass,,,,,,
208,4242112063,6- East Brainerd,Out Bound,Work,,727,E 11th St,,,Home,,,,,,37403,9,35.0406142,-85.299928,,,,6- East Brainerd,pass,insufficient_data,,,,,,
209,4242116234,6- East Brainerd,Out Bound,Home,,,,,,Home,,6574 E. Brainerd Rd,,,Walmart,37421,,,,9,35.0301589,-85.1527709,6- East Brainerd,insufficient_data,pass,,,,,,
210,4242120085,6- East Brainerd,Out Bound,Home,,2506,Parkwood Ave,Glenwood & Memorial Hospital,,Personal errands,Social Security Office,,,,Social Security Office,37411,9,35.0395522,-85.2609486,9,35.0149553,-85.1908178,6- East Brainerd,pass,pass,,,,,,
211,4242122422,6- East Brainerd,Out Bound,Other,Mall- Hamilton Place,,,,Hamilton Place Mall,Home,,,,Concord & Bunker Hill,,37421,9,35.0336912,-85.1585253,8,35.0198175,-85.1673028,6- East Brainerd,pass,pass,,,,,,
212,4242131060,6- East Brainerd,Out Bound,Personal errands,,,Amnicola Hwy,,Plasma,Home,,1521,Hickory Valley Rd,,The Grove Apts,37421,9,35.0568024,-85.280169,9,35.0255755,-85.1800121,6- East Brainerd,pass,pass,,,,,,
213,4242133997,6- East Brainerd,Out Bound,Store,,,,,Sears Hamilton Place,Store,,,,,Best Buy Gunbarrel,37421,9,35.0340089,-85.1587186,9,35.037403,-85.149827,6- East Brainerd,pass,pass,,,,,,
214,4242138010,6- East Brainerd,Out Bound,Home,,,Danomo Rd,E Brainerd,,Work,,,,,CUMC E. Brainerd,37421,9,35.0226919,-85.1607872,9,35.0026079,-85.1334849,6- East Brainerd,pass,pass,,,,,,
215,4242141036,6- East Brainerd,Out Bound,Medical/hospital,,,Standifer Place,,,Other,Nursing Home - Standifer Place,,,,,37363,9,35.0552775,-85.1354079,,,,6- East Brainerd,pass,insufficient_data,,,,2626 Walker Rd,35.05653428,-85.13274492
216,4242145049,6- East Brainerd,Out Bound,Home,,7821,Dunwoody Dr,Dunwoody Dr & Pinewood Rd,,Work,,400,Palmetto St,Palmetto & 3rd St,Health Dept,37421,9,35.0428208,-85.1311787,9,35.0484961,-85.2920073,6- East Brainerd,pass,pass,,,,,,
217,4242149525,16- Northgate,In Bound,Home,,2211,Crescent,With & Hamill Rd,,,,,,,Lookout Mtn,37343,6,35.1297298,-85.2199458,7,34.9942422,-85.3494027,16- Northgate,no_pass,no_pass,2211 Crescent Club Dr,35.12150291,-85.23307399,,,
218,4242152995,16- Northgate,In Bound,Home,,,Middle Valley,,,Other,Downtown,600,Market St,,Court House,37343,4,35.1959036,-85.1846785,9,35.0492911,-85.3089764,16- Northgate,no_pass,pass,,,,,,
219,4242157694,16- Northgate,In Bound,Home,,,,,Golden Gateway,Store,,,,,Northgate Mall,37404,7,35.0484074,-85.3199582,9,35.1300842,-85.2400216,16- Northgate,no_pass,pass,900 Boynton Dr,35.04861278,-85.31977323,,,
220,4242161064,16- Northgate,In Bound,Home,,,,,Northgate Mall,Work,,,,,East Lake Courts,37415,9,35.1300842,-85.2400216,9,35.0127833,-85.2821192,16- Northgate,pass,pass,,,,,,
221,4242163887,16- Northgate,In Bound,Home,,,,,,Personal errands,,,,,,37343,,,,,,,16- Northgate,insufficient_data,insufficient_data,,,,,,
222,4242167232,16- Northgate,Out Bound,Home,,5505,Central Ave,Halsey & Central,,Work,,,Hixson,Northgate & Hixson,,37410,9,34.9865031,-85.321164,9,35.1300842,-85.2400216,16- Northgate,pass,pass,,,,,,
223,4242171404,16- Northgate,In Bound,Store,,1226,Poplar St,W 12th & Poplar,,Store,,,,,Hamilton Place Mall,37402,9,35.0417508,-85.3162376,9,35.0336912,-85.1585253,16- Northgate,pass,pass,,,,,,
224,4242180931,16- Northgate,Out Bound,Home,,,,Market & 7th,,Work,,,,,Northpointe Blvd,37402,9,35.0483673,-85.3094664,7,35.1349305,-85.2386022,16- Northgate,pass,no_pass,,,,,,
225,4242184448,10- East Chattanooga,Out Bound,Work,,,,,Parkridge,Home,,1207,N Hickory,,,37406,9,35.0349467,-85.2675694,9,35.0527924,-85.2691954,10- East Chattanooga,pass,pass,,,,,,
226,4242189226,10- East Chattanooga,In Bound,Home,,,Winderser,Ronark & Orchard Knob,,Home,,,4th Ave,23rd St & 4th Ave,,37407,8,35.0477944,-85.2629747,9,35.0179478,-85.2796804,10- East Chattanooga,pass,pass,,,,,,
227,4242193516,10- East Chattanooga,In Bound,Home,,1802,Carson Ave,Carson Ave & N Orchard Knob Ave,,Home,,1227,Poplar St Cts,Poplar St & W 12th,,37402,9,35.0473684,-85.2698826,9,35.0428513,-85.3164336,10- East Chattanooga,pass,pass,,,,,,
